time stamp,pH cha. 1,pH cha. 2,pH cha. 3,pH cha. 4,pH cha. 5,pH cha. 6,SP1 target pH,SP2 target pH,SP3 target pH,SP4 target pH,SP5 target pH,SP1 dosing,SP2 dosing,SP3 dosing,SP4 dosing,SP5 dosing
04-May-2021 18:52:17,5.77,5.79,,,,,5.772695764,5.772695764,5.772695764,5.772695764,5.772695764,2,0,3,3,3
04-May-2021 18:52:32,5.76,5.77,5.8,6.34,,,5.772905222,5.772905222,5.772905222,5.772905222,5.772905222,2,1,0,0,3
04-May-2021 18:52:49,5.76,5.79,5.8,6.34,5.78,,5.773143014,5.773143014,5.773143014,5.773143014,5.773143014,2,0,0,0,0
04-May-2021 18:53:04,5.75,5.81,5.8,6.34,5.78,,5.773352708,5.773352708,5.773352708,5.773352708,5.773352708,1,0,0,0,0
04-May-2021 18:53:19,5.75,5.81,5.8,6.34,5.78,,5.773548764,5.773548764,5.773548764,5.773548764,5.773548764,2,0,0,0,0
04-May-2021 18:53:34,5.91,5.79,5.8,6.34,5.78,,5.773758514,5.773758514,5.773758514,5.773758514,5.773758514,0,0,0,0,0
04-May-2021 18:53:49,5.9,5.78,5.8,6.34,5.78,,5.773968028,5.773968028,5.773968028,5.773968028,5.773968028,0,0,0,0,0
04-May-2021 18:54:04,5.9,5.77,5.8,6.34,5.78,,5.774177695,5.774177695,5.774177695,5.774177695,5.774177695,0,1,0,0,0
04-May-2021 18:54:18,5.89,5.8,5.8,6.34,5.78,,5.774373722,5.774373722,5.774373722,5.774373722,5.774373722,0,0,0,0,0
04-May-2021 18:54:33,5.88,5.8,5.8,6.34,5.78,,5.774582931,5.774582931,5.774582931,5.774582931,5.774582931,0,0,0,0,0
04-May-2021 18:54:48,5.88,5.81,,,,,5.774792847,5.774792847,5.774792847,5.774792847,5.774792847,0,0,3,3,3
04-May-2021 18:55:03,5.87,5.79,5.8,6.34,5.78,,5.775002486,5.775002486,5.775002486,5.775002486,5.775002486,0,0,0,0,0
04-May-2021 18:55:18,5.87,5.78,5.8,6.34,5.78,,5.775212111,5.775212111,5.775212111,5.775212111,5.775212111,0,0,0,0,0
04-May-2021 18:55:33,5.86,5.76,5.8,6.35,5.78,,5.775421861,5.775421861,5.775421861,5.775421861,5.775421861,0,1,0,0,0
04-May-2021 18:55:48,5.85,5.77,5.8,6.35,5.78,,5.775618042,5.775618042,5.775618042,5.775618042,5.775618042,0,2,0,0,0
04-May-2021 18:56:03,5.85,5.79,5.8,6.35,5.78,,5.77582775,5.77582775,5.77582775,5.77582775,5.77582775,0,0,0,0,0
04-May-2021 18:56:18,5.84,5.79,5.8,6.35,5.78,,5.776037236,5.776037236,5.776037236,5.776037236,5.776037236,0,0,0,0,0
04-May-2021 18:56:33,5.84,5.78,5.8,6.34,5.78,,5.776246986,5.776246986,5.776246986,5.776246986,5.776246986,0,0,0,0,0
04-May-2021 18:56:48,5.83,5.77,5.8,6.34,5.78,,5.776456542,5.776456542,5.776456542,5.776456542,5.776456542,0,1,0,0,0
04-May-2021 18:57:05,5.83,5.8,5.8,6.35,5.78,,5.776694111,5.776694111,5.776694111,5.776694111,5.776694111,0,0,0,0,0
04-May-2021 18:57:17,5.82,,,,,,5.776861875,5.776861875,5.776861875,5.776861875,5.776861875,0,3,3,3,3
04-May-2021 18:57:32,5.82,5.8,5.8,6.35,,,5.777071375,5.777071375,5.777071375,5.777071375,5.777071375,0,0,0,0,3
04-May-2021 18:57:50,5.81,5.79,5.8,6.34,5.78,,5.777322931,5.777322931,5.777322931,5.777322931,5.777322931,0,0,0,0,0
04-May-2021 18:58:02,5.81,5.78,5.8,6.35,5.78,,5.777490945,5.777490945,5.777490945,5.777490945,5.777490945,0,0,0,0,0
04-May-2021 18:58:18,5.8,5.77,5.8,6.35,5.78,,5.777700667,5.777700667,5.777700667,5.777700667,5.777700667,0,1,0,0,0
04-May-2021 18:58:35,5.8,5.79,5.79,6.36,5.78,,5.777938556,5.777938556,5.777938556,5.777938556,5.777938556,0,0,0,0,0
04-May-2021 18:58:50,5.79,5.8,5.79,6.36,5.78,,5.778148042,5.778148042,5.778148042,5.778148042,5.778148042,0,0,0,0,0
04-May-2021 18:59:05,5.79,5.8,5.79,6.36,5.78,,5.778357764,5.778357764,5.778357764,5.778357764,5.778357764,0,0,0,0,0
04-May-2021 18:59:20,5.78,5.78,5.79,6.36,5.78,,5.778567306,5.778567306,5.778567306,5.778567306,5.778567306,0,0,0,0,0
04-May-2021 18:59:35,5.78,5.78,5.79,6.35,5.78,,5.77877675,5.77877675,5.77877675,5.77877675,5.77877675,0,0,0,0,0
04-May-2021 18:59:47,5.78,,,,,,5.778944792,5.778944792,5.778944792,5.778944792,5.778944792,0,3,3,3,3
04-May-2021 19:00:02,5.77,5.75,5.79,,,,5.77915425,5.77915425,5.77915425,5.77915425,5.77915425,1,1,0,3,3
04-May-2021 19:00:17,5.81,5.77,5.79,6.35,5.77,,5.779364208,5.779364208,5.779364208,5.779364208,5.779364208,0,2,0,0,1
04-May-2021 19:00:34,5.85,5.78,5.79,6.35,5.77,,5.779601875,5.779601875,5.779601875,5.779601875,5.779601875,0,0,0,0,2
04-May-2021 19:00:49,5.86,5.77,5.79,6.36,5.77,,5.779811625,5.779811625,5.779811625,5.779811625,5.779811625,0,2,0,0,2
04-May-2021 19:01:05,5.86,5.76,5.79,6.36,5.77,,5.780021195,5.780021195,5.780021195,5.780021195,5.780021195,0,1,0,0,2
04-May-2021 19:01:19,5.86,5.79,5.79,6.36,5.77,,5.780216861,5.780216861,5.780216861,5.780216861,5.780216861,0,0,0,0,1
04-May-2021 19:01:33,5.85,5.79,5.79,6.35,5.83,,5.780412778,5.780412778,5.780412778,5.780412778,5.780412778,0,0,0,0,0
04-May-2021 19:01:48,5.85,5.8,5.79,6.35,5.81,,5.780622431,5.780622431,5.780622431,5.780622431,5.780622431,0,0,0,0,0
04-May-2021 19:02:03,5.84,5.78,5.79,6.35,5.81,,5.780831667,5.780831667,5.780831667,5.780831667,5.780831667,0,2,0,0,0
04-May-2021 19:02:18,5.84,5.77,5.79,6.35,5.81,,5.781041306,5.781041306,5.781041306,5.781041306,5.781041306,0,1,0,0,0
04-May-2021 19:02:32,5.83,5.8,5.79,,,,5.781237528,5.781237528,5.781237528,5.781237528,5.781237528,0,0,0,3,3
04-May-2021 19:02:47,5.83,5.81,5.79,6.35,5.82,,5.781447111,5.781447111,5.781447111,5.781447111,5.781447111,0,0,0,0,0
04-May-2021 19:03:02,5.82,5.8,5.79,6.36,5.82,,5.781656833,5.781656833,5.781656833,5.781656833,5.781656833,0,0,0,0,0
04-May-2021 19:03:17,5.82,5.79,5.79,6.36,5.82,,5.7818665,5.7818665,5.7818665,5.7818665,5.7818665,0,0,0,0,0
04-May-2021 19:03:33,5.81,5.78,5.79,6.36,5.82,,5.782075931,5.782075931,5.782075931,5.782075931,5.782075931,0,1,0,0,0
04-May-2021 19:03:50,5.81,5.81,5.79,6.36,5.82,,5.782313945,5.782313945,5.782313945,5.782313945,5.782313945,0,0,0,0,0
04-May-2021 19:04:05,5.8,5.81,5.79,6.37,5.82,,5.782523444,5.782523444,5.782523444,5.782523444,5.782523444,0,0,0,0,0
04-May-2021 19:04:20,5.79,5.81,5.79,6.39,5.82,,5.782732653,5.782732653,5.782732653,5.782732653,5.782732653,0,0,0,0,0
04-May-2021 19:04:35,5.79,5.8,5.79,6.37,5.82,,5.782942111,5.782942111,5.782942111,5.782942111,5.782942111,0,0,0,0,0
04-May-2021 19:04:50,5.78,5.79,5.79,6.37,5.82,,5.783151792,5.783151792,5.783151792,5.783151792,5.783151792,1,0,0,0,0
04-May-2021 19:05:04,5.78,5.78,5.79,6.37,5.82,,5.783347556,5.783347556,5.783347556,5.783347556,5.783347556,2,1,0,0,0
04-May-2021 19:05:18,5.77,5.88,5.79,6.37,5.82,,5.783543556,5.783543556,5.783543556,5.783543556,5.783543556,2,0,0,0,0
04-May-2021 19:05:33,5.88,5.81,5.79,6.38,5.82,,5.783753014,5.783753014,5.783753014,5.783753014,5.783753014,0,0,0,0,0
04-May-2021 19:05:48,5.91,5.81,5.79,6.37,5.82,,5.783962653,5.783962653,5.783962653,5.783962653,5.783962653,0,0,0,0,0
04-May-2021 19:06:03,5.91,5.79,5.79,6.37,5.82,,5.784172333,5.784172333,5.784172333,5.784172333,5.784172333,0,0,0,0,0
04-May-2021 19:06:19,5.9,5.78,5.78,6.38,5.82,,5.784381764,5.784381764,5.784381764,5.784381764,5.784381764,0,1,1,0,0
04-May-2021 19:06:34,5.89,5.82,5.78,6.37,5.82,,5.784591736,5.784591736,5.784591736,5.784591736,5.784591736,0,0,2,0,0
04-May-2021 19:06:49,5.89,5.82,5.78,6.37,5.82,,5.784801444,5.784801444,5.784801444,5.784801444,5.784801444,0,0,2,0,0
04-May-2021 19:07:04,5.88,5.81,5.78,6.37,5.82,,5.785010972,5.785010972,5.785010972,5.785010972,5.785010972,0,0,2,0,0
04-May-2021 19:07:19,5.88,5.81,5.78,6.36,5.82,,5.785220611,5.785220611,5.785220611,5.785220611,5.785220611,0,0,1,0,0
04-May-2021 19:07:33,5.87,5.79,5.78,6.36,5.82,,5.785416583,5.785416583,5.785416583,5.785416583,5.785416583,0,0,2,0,0
04-May-2021 19:07:48,5.86,5.78,5.78,6.36,5.82,,5.785625986,5.785625986,5.785625986,5.785625986,5.785625986,0,1,2,0,0
04-May-2021 19:08:02,5.86,5.82,5.79,6.36,5.82,,5.785821847,5.785821847,5.785821847,5.785821847,5.785821847,0,0,0,0,0
04-May-2021 19:08:17,5.85,5.83,5.79,6.36,5.82,,5.786031389,5.786031389,5.786031389,5.786031389,5.786031389,0,0,0,0,0
04-May-2021 19:08:32,5.85,5.82,5.8,6.36,5.82,,5.786241222,5.786241222,5.786241222,5.786241222,5.786241222,0,0,0,0,0
04-May-2021 19:08:48,5.84,5.8,5.8,6.36,5.82,,5.786450653,5.786450653,5.786450653,5.786450653,5.786450653,0,0,0,0,0
04-May-2021 19:09:03,5.84,5.79,5.8,6.36,5.82,,5.786660264,5.786660264,5.786660264,5.786660264,5.786660264,0,0,0,0,0
04-May-2021 19:09:18,5.83,5.78,5.81,6.36,5.82,,5.786869667,5.786869667,5.786869667,5.786869667,5.786869667,0,1,0,0,0
04-May-2021 19:09:35,5.83,5.81,5.81,6.36,5.82,,5.787107472,5.787107472,5.787107472,5.787107472,5.787107472,0,0,0,0,0
04-May-2021 19:09:50,5.82,5.82,5.81,6.36,5.82,,5.787316972,5.787316972,5.787316972,5.787316972,5.787316972,0,0,0,0,0
04-May-2021 19:10:05,5.82,5.82,5.81,6.36,5.82,,5.7875265,5.7875265,5.7875265,5.7875265,5.7875265,0,0,0,0,0
04-May-2021 19:10:17,5.81,,,,,,5.787694083,5.787694083,5.787694083,5.787694083,5.787694083,0,3,3,3,3
04-May-2021 19:10:32,5.8,5.79,5.81,,,,5.787903597,5.787903597,5.787903597,5.787903597,5.787903597,0,0,0,3,3
04-May-2021 19:10:47,5.8,5.77,5.81,6.36,5.81,,5.788113014,5.788113014,5.788113014,5.788113014,5.788113014,0,1,0,0,0
04-May-2021 19:11:04,5.79,5.82,5.81,6.36,5.81,,5.788350708,5.788350708,5.788350708,5.788350708,5.788350708,0,0,0,0,0
04-May-2021 19:11:19,5.79,5.81,5.81,6.36,5.81,,5.788560097,5.788560097,5.788560097,5.788560097,5.788560097,0,0,0,0,0
04-May-2021 19:11:34,5.78,5.82,5.81,6.37,5.81,,5.788770042,5.788770042,5.788770042,5.788770042,5.788770042,1,0,0,0,0
04-May-2021 19:11:49,5.78,5.8,5.81,6.37,5.81,,5.788965736,5.788965736,5.788965736,5.788965736,5.788965736,2,0,0,0,0
04-May-2021 19:12:04,5.77,5.79,5.81,6.37,5.81,,5.789175417,5.789175417,5.789175417,5.789175417,5.789175417,2,0,0,0,0
04-May-2021 19:12:19,5.77,5.77,5.81,6.36,5.81,,5.789385139,5.789385139,5.789385139,5.789385139,5.789385139,2,1,0,0,0
04-May-2021 19:12:33,5.76,5.79,5.81,6.37,5.81,,5.789580917,5.789580917,5.789580917,5.789580917,5.789580917,2,0,0,0,0
04-May-2021 19:12:48,5.76,,,,,,5.789790583,5.789790583,5.789790583,5.789790583,5.789790583,1,3,3,3,3
04-May-2021 19:13:02,5.75,5.79,5.81,,,,5.789986472,5.789986472,5.789986472,5.789986472,5.789986472,2,0,0,3,3
04-May-2021 19:13:17,5.9,5.79,5.81,6.36,,,5.790195972,5.790195972,5.790195972,5.790195972,5.790195972,0,2,0,0,3
04-May-2021 19:13:32,5.91,5.78,5.81,6.36,5.81,,5.790405861,5.790405861,5.790405861,5.790405861,5.790405861,0,1,0,0,0
04-May-2021 19:13:49,5.9,5.81,5.81,6.36,5.81,,5.790643389,5.790643389,5.790643389,5.790643389,5.790643389,0,0,0,0,0
04-May-2021 19:14:04,5.9,5.81,5.81,6.36,5.81,,5.79085325,5.79085325,5.79085325,5.79085325,5.79085325,0,0,0,0,0
04-May-2021 19:14:20,5.89,5.8,5.81,6.36,5.81,,5.791062639,5.791062639,5.791062639,5.791062639,5.791062639,0,0,0,0,0
04-May-2021 19:14:35,5.88,5.79,5.81,6.36,5.81,,5.7912725,5.7912725,5.7912725,5.7912725,5.7912725,0,1,0,0,0
04-May-2021 19:14:49,5.88,5.84,5.81,6.36,5.81,,5.791468292,5.791468292,5.791468292,5.791468292,5.791468292,0,0,0,0,0
04-May-2021 19:15:04,5.87,5.84,5.81,6.37,5.81,,5.791677778,5.791677778,5.791677778,5.791677778,5.791677778,0,0,0,0,0
04-May-2021 19:15:19,5.87,5.83,5.81,6.37,5.81,,5.791887444,5.791887444,5.791887444,5.791887444,5.791887444,0,0,0,0,0
04-May-2021 19:15:34,5.86,5.81,5.81,6.36,5.81,,5.792097167,5.792097167,5.792097167,5.792097167,5.792097167,0,0,0,0,0
04-May-2021 19:15:49,5.85,5.79,5.81,6.37,5.81,,5.792306736,5.792306736,5.792306736,5.792306736,5.792306736,0,1,0,0,0
04-May-2021 19:16:03,5.85,5.82,5.81,6.37,5.81,,5.792502889,5.792502889,5.792502889,5.792502889,5.792502889,0,0,0,0,0
04-May-2021 19:16:18,5.84,5.84,5.81,6.36,5.81,,5.79271275,5.79271275,5.79271275,5.79271275,5.79271275,0,0,0,0,0
04-May-2021 19:16:33,5.83,5.82,5.81,6.36,5.81,,5.792922069,5.792922069,5.792922069,5.792922069,5.792922069,0,0,0,0,0
04-May-2021 19:16:49,5.83,5.82,5.81,6.36,5.81,,5.793131653,5.793131653,5.793131653,5.793131653,5.793131653,0,0,0,0,0
04-May-2021 19:17:04,5.82,5.8,5.81,6.37,5.81,,5.793341528,5.793341528,5.793341528,5.793341528,5.793341528,0,0,0,0,0
04-May-2021 19:17:19,5.82,5.78,5.81,6.37,5.8,,5.793550972,5.793550972,5.793550972,5.793550972,5.793550972,0,1,0,0,0
04-May-2021 19:17:33,5.81,5.79,5.81,6.37,5.8,,5.793746764,5.793746764,5.793746764,5.793746764,5.793746764,0,2,0,0,0
04-May-2021 19:17:48,5.81,5.81,5.81,6.37,5.8,,5.793956597,5.793956597,5.793956597,5.793956597,5.793956597,0,0,0,0,0
04-May-2021 19:18:03,5.8,5.8,5.81,6.37,5.8,,5.794166,5.794166,5.794166,5.794166,5.794166,0,0,0,0,0
04-May-2021 19:18:18,5.79,5.79,5.81,6.38,5.8,,5.794375486,5.794375486,5.794375486,5.794375486,5.794375486,1,2,0,0,0
04-May-2021 19:18:32,5.79,5.78,5.81,6.37,5.8,,5.794571625,5.794571625,5.794571625,5.794571625,5.794571625,2,1,0,0,0
04-May-2021 19:18:49,5.78,5.82,5.81,6.37,5.8,,5.794809306,5.794809306,5.794809306,5.794809306,5.794809306,2,0,0,0,0
04-May-2021 19:19:04,5.78,5.81,5.81,6.37,5.8,,5.795019125,5.795019125,5.795019125,5.795019125,5.795019125,2,0,0,0,0
04-May-2021 19:19:20,5.77,5.83,5.81,6.37,5.8,,5.795228583,5.795228583,5.795228583,5.795228583,5.795228583,1,0,0,0,0
04-May-2021 19:19:34,5.79,5.79,5.81,6.37,5.8,,5.795424611,5.795424611,5.795424611,5.795424611,5.795424611,2,1,0,0,0
04-May-2021 19:19:48,5.89,5.85,5.81,6.37,5.8,,5.795620861,5.795620861,5.795620861,5.795620861,5.795620861,0,0,0,0,0
04-May-2021 19:20:03,5.9,5.83,5.81,6.37,5.8,,5.795830417,5.795830417,5.795830417,5.795830417,5.795830417,0,0,0,0,0
04-May-2021 19:20:18,5.9,5.82,5.81,6.37,5.8,,5.796040139,5.796040139,5.796040139,5.796040139,5.796040139,0,0,0,0,0
04-May-2021 19:20:33,5.89,5.81,5.81,6.37,5.8,,5.796249945,5.796249945,5.796249945,5.796249945,5.796249945,0,0,0,0,0
04-May-2021 19:20:48,5.89,5.8,5.81,6.38,5.8,,5.796459458,5.796459458,5.796459458,5.796459458,5.796459458,0,0,0,0,0
04-May-2021 19:21:03,5.88,5.78,5.81,6.37,5.8,,5.796669097,5.796669097,5.796669097,5.796669097,5.796669097,0,1,0,0,0
04-May-2021 19:21:17,5.87,5.79,5.81,6.36,5.8,,5.796864778,5.796864778,5.796864778,5.796864778,5.796864778,0,2,0,0,0
04-May-2021 19:21:32,5.87,5.8,5.81,6.37,5.8,,5.797074444,5.797074444,5.797074444,5.797074444,5.797074444,0,0,0,0,0
04-May-2021 19:21:51,5.86,5.79,5.81,6.37,5.8,,5.797325639,5.797325639,5.797325639,5.797325639,5.797325639,0,2,0,0,0
04-May-2021 19:22:03,5.85,5.79,5.81,6.37,5.8,,5.797493375,5.797493375,5.797493375,5.797493375,5.797493375,0,2,0,0,0
04-May-2021 19:22:18,5.85,5.77,5.81,6.37,5.79,,5.797703264,5.797703264,5.797703264,5.797703264,5.797703264,0,1,0,0,1
04-May-2021 19:22:33,5.84,5.83,5.81,6.37,5.79,,5.797913278,5.797913278,5.797913278,5.797913278,5.797913278,0,0,0,0,2
04-May-2021 19:22:48,5.84,5.79,5.81,6.37,5.8,,5.798122861,5.798122861,5.798122861,5.798122861,5.798122861,0,2,0,0,0
04-May-2021 19:23:03,5.83,5.79,5.8,6.38,5.8,,5.798332319,5.798332319,5.798332319,5.798332319,5.798332319,0,2,0,0,0
04-May-2021 19:23:18,5.82,5.78,5.8,6.38,5.81,,5.798541958,5.798541958,5.798541958,5.798541958,5.798541958,0,1,0,0,0
04-May-2021 19:23:32,5.82,5.79,5.8,6.38,5.81,,5.798737931,5.798737931,5.798737931,5.798737931,5.798737931,0,2,0,0,0
04-May-2021 19:23:47,5.81,5.81,5.8,6.38,5.81,,5.798947722,5.798947722,5.798947722,5.798947722,5.798947722,0,0,0,0,0
04-May-2021 19:24:02,5.8,5.79,5.8,6.38,5.81,,5.799157167,5.799157167,5.799157167,5.799157167,5.799157167,0,2,0,0,0
04-May-2021 19:24:17,5.8,5.79,5.8,6.37,5.81,,5.799366889,5.799366889,5.799366889,5.799366889,5.799366889,0,2,0,0,0
04-May-2021 19:24:33,5.79,5.77,5.8,6.37,5.81,,5.79957657,5.79957657,5.79957657,5.79957657,5.79957657,1,1,0,0,0
04-May-2021 19:24:51,5.79,5.78,5.8,6.37,5.81,,5.799828167,5.799828167,5.799828167,5.799828167,5.799828167,2,2,0,0,0
04-May-2021 19:25:03,5.78,5.79,5.8,6.37,5.81,,5.799995917,5.799995917,5.799995917,5.799995917,5.799995917,2,2,0,0,0
04-May-2021 19:25:18,6.31,5.8,5.8,6.37,5.81,,5.800205583,5.800205583,5.800205583,5.800205583,5.800205583,0,2,1,0,0
04-May-2021 19:25:32,6.03,,,,,,5.800401514,5.800401514,5.800401514,5.800401514,5.800401514,0,3,3,3,3
04-May-2021 19:25:47,5.93,5.77,5.8,,,,5.800611042,5.800611042,5.800611042,5.800611042,5.800611042,0,1,2,3,3
04-May-2021 19:26:04,5.9,5.77,5.8,6.38,5.81,,5.800848945,5.800848945,5.800848945,5.800848945,5.800848945,0,2,2,0,0
04-May-2021 19:26:19,5.89,5.77,5.8,6.38,5.81,,5.801058389,5.801058389,5.801058389,5.801058389,5.801058389,0,2,1,0,0
04-May-2021 19:26:33,5.88,5.77,5.8,6.37,5.81,,5.801254639,5.801254639,5.801254639,5.801254639,5.801254639,0,2,2,0,0
04-May-2021 19:26:48,5.87,5.77,5.8,6.37,5.81,,5.801464361,5.801464361,5.801464361,5.801464361,5.801464361,0,1,2,0,0
04-May-2021 19:27:03,5.86,5.78,5.8,6.38,5.81,,5.801660361,5.801660361,5.801660361,5.801660361,5.801660361,0,2,2,0,0
04-May-2021 19:27:18,5.86,5.79,5.81,6.37,5.81,,5.80186982,5.80186982,5.80186982,5.80186982,5.80186982,0,2,0,0,0
04-May-2021 19:27:33,5.85,5.77,5.82,6.38,5.81,,5.802079486,5.802079486,5.802079486,5.802079486,5.802079486,0,2,0,0,0
04-May-2021 19:27:51,5.84,5.77,5.82,6.37,5.81,,5.802330681,5.802330681,5.802330681,5.802330681,5.802330681,0,1,0,0,0
04-May-2021 19:28:02,5.84,,,,,,5.802484639,5.802484639,5.802484639,5.802484639,5.802484639,0,3,3,3,3
04-May-2021 19:28:17,5.83,5.8,5.83,,,,5.80269432,5.80269432,5.80269432,5.80269432,5.80269432,0,2,0,3,3
04-May-2021 19:28:32,5.82,5.78,5.83,6.38,5.81,,5.802904,5.802904,5.802904,5.802904,5.802904,0,2,0,0,0
04-May-2021 19:28:47,5.82,5.78,5.83,6.38,5.81,,5.80311357,5.80311357,5.80311357,5.80311357,5.80311357,0,2,0,0,0
04-May-2021 19:29:02,5.81,5.77,5.83,6.38,5.81,,5.803323028,5.803323028,5.803323028,5.803323028,5.803323028,0,1,0,0,0
04-May-2021 19:29:19,5.8,5.78,5.83,6.38,5.81,,5.803560903,5.803560903,5.803560903,5.803560903,5.803560903,1,2,0,0,0
04-May-2021 19:29:34,5.8,5.78,5.83,6.38,5.81,,5.803757167,5.803757167,5.803757167,5.803757167,5.803757167,2,2,0,0,0
04-May-2021 19:29:49,5.79,5.78,5.83,6.38,5.8,,5.803966819,5.803966819,5.803966819,5.803966819,5.803966819,2,2,0,0,1
04-May-2021 19:30:03,5.78,5.77,5.84,6.38,5.81,,5.804162847,5.804162847,5.804162847,5.804162847,5.804162847,2,1,0,0,0
04-May-2021 19:30:17,,,,,,,5.804358972,5.804358972,5.804358972,5.804358972,5.804358972,3,3,3,3,3
04-May-2021 19:30:32,5.77,5.81,,,,,5.804568458,5.804568458,5.804568458,5.804568458,5.804568458,1,0,3,3,3
04-May-2021 19:30:49,5.76,5.79,5.84,6.38,5.83,,5.804806361,5.804806361,5.804806361,5.804806361,5.804806361,2,2,0,0,0
04-May-2021 19:31:04,6.01,5.79,5.84,6.37,5.83,,5.805016139,5.805016139,5.805016139,5.805016139,5.805016139,0,1,0,0,0
04-May-2021 19:31:18,5.92,5.8,5.84,6.37,5.83,,5.805211917,5.805211917,5.805211917,5.805211917,5.805211917,0,2,0,0,0
04-May-2021 19:31:33,5.87,5.83,5.84,6.37,5.83,,5.805421431,5.805421431,5.805421431,5.805421431,5.805421431,0,0,0,0,0
04-May-2021 19:31:48,5.87,5.79,5.84,6.37,5.83,,5.805631097,5.805631097,5.805631097,5.805631097,5.805631097,0,2,0,0,0
04-May-2021 19:32:04,5.91,5.79,5.84,6.37,5.83,,5.805840556,5.805840556,5.805840556,5.805840556,5.805840556,0,2,0,0,0
04-May-2021 19:32:19,5.99,5.78,5.84,6.37,5.83,,5.806050278,5.806050278,5.806050278,5.806050278,5.806050278,0,1,0,0,0
04-May-2021 19:32:33,5.99,5.79,5.84,6.37,5.83,,5.806246194,5.806246194,5.806246194,5.806246194,5.806246194,0,2,0,0,0
04-May-2021 19:32:48,5.95,5.8,5.84,6.37,5.83,,5.806455764,5.806455764,5.806455764,5.806455764,5.806455764,0,2,0,0,0
04-May-2021 19:33:03,5.96,5.79,5.84,6.37,5.83,,5.806665208,5.806665208,5.806665208,5.806665208,5.806665208,0,2,0,0,0
04-May-2021 19:33:18,5.96,5.78,5.84,6.37,5.83,,5.806874667,5.806874667,5.806874667,5.806874667,5.806874667,0,2,0,0,0
04-May-2021 19:33:33,5.96,5.77,5.84,6.37,5.83,,5.807084556,5.807084556,5.807084556,5.807084556,5.807084556,0,1,0,0,0
04-May-2021 19:33:50,5.97,5.78,5.84,6.37,5.83,,5.807322083,5.807322083,5.807322083,5.807322083,5.807322083,0,2,0,0,0
04-May-2021 19:34:02,5.96,5.81,5.84,6.37,5.83,,5.807490014,5.807490014,5.807490014,5.807490014,5.807490014,0,0,0,0,0
04-May-2021 19:34:17,5.95,5.78,5.84,6.37,5.83,,5.807699903,5.807699903,5.807699903,5.807699903,5.807699903,0,2,0,0,0
04-May-2021 19:34:33,5.95,5.78,5.84,6.37,5.83,,5.807909167,5.807909167,5.807909167,5.807909167,5.807909167,0,2,0,0,0
04-May-2021 19:34:48,5.95,5.76,5.84,6.37,5.83,,5.808118833,5.808118833,5.808118833,5.808118833,5.808118833,0,1,0,0,0
04-May-2021 19:35:05,5.94,5.78,5.84,6.37,5.83,,5.8083565,5.8083565,5.8083565,5.8083565,5.8083565,0,2,0,0,0
04-May-2021 19:35:20,5.93,5.79,5.84,6.37,5.83,,5.808565958,5.808565958,5.808565958,5.808565958,5.808565958,0,2,0,0,0
04-May-2021 19:35:32,5.93,,,,,,5.808734028,5.808734028,5.808734028,5.808734028,5.808734028,0,3,3,3,3
04-May-2021 19:35:47,5.92,5.76,,,,,5.808943431,5.808943431,5.808943431,5.808943431,5.808943431,0,2,3,3,3
04-May-2021 19:36:02,5.91,5.75,5.83,6.37,,,5.809152667,5.809152667,5.809152667,5.809152667,5.809152667,0,1,0,0,3
04-May-2021 19:36:19,5.91,5.76,5.83,6.37,5.83,,5.809390431,5.809390431,5.809390431,5.809390431,5.809390431,0,2,0,0,0
04-May-2021 19:36:34,5.9,5.77,5.83,6.37,5.83,,5.809600097,5.809600097,5.809600097,5.809600097,5.809600097,0,2,0,0,0
04-May-2021 19:36:49,5.9,5.77,5.83,6.37,5.83,,5.809809931,5.809809931,5.809809931,5.809809931,5.809809931,0,2,0,0,0
04-May-2021 19:37:04,5.89,5.75,5.83,6.38,5.82,,5.810019472,5.810019472,5.810019472,5.810019472,5.810019472,0,1,0,0,0
04-May-2021 19:37:19,5.88,5.76,5.83,6.37,5.82,,5.810215278,5.810215278,5.810215278,5.810215278,5.810215278,0,2,0,0,0
04-May-2021 19:37:34,5.88,5.77,5.83,6.37,5.82,,5.810424736,5.810424736,5.810424736,5.810424736,5.810424736,0,2,0,0,0
04-May-2021 19:37:49,5.87,5.78,5.83,6.37,5.82,,5.810634417,5.810634417,5.810634417,5.810634417,5.810634417,0,2,0,0,0
04-May-2021 19:38:04,5.86,5.77,5.83,6.37,5.82,,5.810843861,5.810843861,5.810843861,5.810843861,5.810843861,0,2,0,0,0
04-May-2021 19:38:19,5.86,5.75,5.83,6.37,5.82,,5.811053542,5.811053542,5.811053542,5.811053542,5.811053542,0,1,0,0,0
04-May-2021 19:38:33,5.85,5.75,5.83,6.37,5.82,,5.811249542,5.811249542,5.811249542,5.811249542,5.811249542,0,2,0,0,0
04-May-2021 19:38:48,5.84,5.77,5.83,6.37,5.82,,5.811459028,5.811459028,5.811459028,5.811459028,5.811459028,0,2,0,0,0
04-May-2021 19:39:03,5.84,5.78,5.83,6.37,5.82,,5.811668486,5.811668486,5.811668486,5.811668486,5.811668486,0,2,0,0,0
04-May-2021 19:39:18,5.83,5.75,5.83,6.37,5.82,,5.811878347,5.811878347,5.811878347,5.811878347,5.811878347,0,2,0,0,0
04-May-2021 19:39:33,5.82,5.74,5.83,6.37,5.82,,5.812088014,5.812088014,5.812088014,5.812088014,5.812088014,0,1,0,0,0
